date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
2018-03-29,17.099339999999998,18.064,16.547340000000002,17.742,227561255,266.13,3.24,112787245.85
2018-04-02,17.084,17.35546,16.306,16.832,241709539,252.48,-5.13,121053101.2
2018-04-03,17.988,18.22334,16.966,17.83534,282665673,267.5301,5.96,132318558.25
2018-04-04,16.852,19.224659999999997,16.8,19.12934,298451237,286.9401,7.26,144026812.25
2018-04-05,19.28934,20.417340000000003,19.213340000000002,20.38134,286816487,305.7201,6.54,154612164.0
2018-04-06,20.066660000000002,20.61866,19.7,19.953339999999997,202804341,299.3001,-2.1,162077698.15
2018-04-09,20.024659999999997,20.633339999999997,19.28066,19.31066,153747143,289.6599,-3.22,165634982.5
2018-04-10,19.93134,20.47334,19.57866,20.31334,165363893,304.7001,5.19,167705151.15
2018-04-11,20.049339999999997,20.59866,19.977339999999998,20.062,112244170,300.93,-1.24,168843006.1
2018-04-12,20.15466,20.26334,19.57866,19.60534,114131530,294.0801,-2.28,168574055.35
2018-04-13,20.240000000000002,20.26332,19.732,20.02266,109908355,300.3399,2.13,169145872.55
2018-04-16,19.933339999999998,19.977339999999998,19.26734,19.413999999999998,95077316,291.21,-3.04,169311779.3
2018-04-17,19.258,19.478,18.834,19.179339999999996,105000340,287.6901,-1.21,168948576.8
2018-04-18,19.405340000000002,20.016000000000002,19.21066,19.55666,98365496,293.3499,1.97,170293632.0
2018-04-19,19.405340000000002,20.06734,19.236659999999997,20.00534,91358981,300.0801,2.29,170392773.0
2018-04-20,19.678,19.998659999999997,19.316660000000002,19.349339999999998,84418916,290.2401,-3.28,170908890.7
2018-04-23,19.41934,19.441339999999997,18.822,18.89134,73400667,283.3701,-2.37,169587750.0
2018-04-24,19.0,19.13934,18.564,18.89734,85279616,283.4601,0.03,167570349.1
2018-04-25,18.9,19.010659999999998,18.48334,18.71266,60203607,280.6899,-0.98,160176506.65
2018-04-26,18.58334,19.05266,18.433339999999998,19.032,65340192,285.48,1.71,147692437.7
2018-04-27,19.024659999999997,19.63134,18.921999999999997,19.605,65469387,294.075,3.01,139587844.3
2018-04-30,19.574,19.91534,19.5,19.59334,63422577,293.9001,-0.06,130673496.2
2018-05-01,19.56734,20.054660000000002,19.548000000000002,19.99466,69384042,299.9199,2.05,120009414.65
2018-05-02,19.90466,20.45666,19.8523,20.07666,134555544,301.1499,0.41,111814630.0
2018-05-03,18.586000000000002,19.202659999999998,18.34866,18.963340000000002,260281954,284.4501,-5.55,110487903.35
2018-05-04,18.866660000000003,19.79066,18.63466,19.605999999999998,128540304,294.09,3.39,106774701.5
2018-05-07,19.83334,20.397260000000003,19.678,20.18466,130173354,302.7699,2.95,105596012.05
2018-05-08,20.053,20.51666,19.933339999999998,20.13134,88949996,301.9701,-0.26,101775317.2
2018-05-09,20.02734,20.46734,20.003339999999998,20.45666,85910471,306.8499,1.62,100458632.25
2018-05-10,20.49998,20.866,20.27412,20.33466,84773411,305.0199,-0.6,98990726.3
2018-05-11,20.51334,20.592,19.93866,20.07066,70194732,301.0599,-1.3,97005045.15
2018-05-14,20.22134,20.32934,19.441339999999997,19.46466,109302055,291.9699,-3.02,97716282.1
2018-05-15,19.00066,19.13066,18.7,18.945339999999998,142786614,284.1801,-2.67,99605595.8
2018-05-16,18.921999999999997,19.254,18.770660000000003,19.09866,85110281,286.4799,0.81,98942835.05
2018-05-17,19.06,19.27916,18.93134,18.96934,66309177,284.5401,-0.68,97690344.85
2018-05-18,18.97666,18.97666,18.26666,18.45466,108778315,276.8199,-2.71,98908314.8
2018-05-21,18.75534,19.43266,18.753339999999998,18.966,137738559,284.49,2.77,102125209.4
2018-05-22,19.18414,19.2,18.22814,18.334,134186334,275.01,-3.33,104570545.3
2018-05-23,18.51734,18.66066,18.26666,18.604660000000003,89775791,279.0699,1.48,106049154.5
2018-05-24,18.56,18.74066,18.326,18.52334,62650617,277.8501,-0.44,105914675.75
2018-05-25,18.508339999999997,18.64266,18.374000000000002,18.59,58126227,278.85,0.36,105547517.75
2018-05-29,18.56734,19.1,18.409999999999997,18.917340000000003,84999596,283.7601,1.76,106626368.7
2018-05-30,18.886000000000003,19.666999999999998,18.77334,19.448,112345285,291.72,2.81,108774430.85
2018-05-31,19.14734,19.358,18.862000000000002,18.982,88795811,284.73,-2.4,106486444.2
2018-06-01,19.05734,19.463340000000002,18.9226,19.45466,81365786,291.8199,2.49,97540635.8
2018-06-04,19.62266,19.933339999999998,19.569860000000002,19.78266,71967147,296.7399,1.69,94711977.95
2018-06-05,19.84666,19.85334,19.116,19.40866,89927351,291.1299,-1.89,92699677.8
2018-06-06,20.03334,21.478,19.832,21.3,281509053,319.5,9.74,102327630.65
2018-06-07,21.07666,22.0,20.905340000000002,21.07266,215179056,316.0899,-1.07,108791059.9
2018-06-08,21.26666,21.632,21.143340000000002,21.17734,123078025,317.6601,0.5,110706290.6
2018-06-11,21.50066,22.31066,21.5,22.14,197752041,332.1,4.55,117084156.05
2018-06-12,22.98,23.664679999999997,22.53334,22.85134,335210985,342.7701,3.21,128379602.55
2018-06-13,23.11374,23.14666,22.65334,22.98534,142047054,344.7801,0.59,128342624.55
2018-06-14,23.175340000000002,23.91666,23.106659999999998,23.848000000000003,164715293,357.72,3.75,132322875.15
2018-06-15,23.58934,24.311339999999998,23.41666,23.878,162723743,358.17,0.13,137143603.45
2018-06-18,23.69334,24.91534,23.633339999999997,24.721999999999998,181098442,370.83,3.53,140759609.8
2018-06-19,24.344,24.66666,23.08334,23.503339999999998,191428492,352.5501,-4.93,143444106.45
2018-06-20,23.86934,24.291999999999998,23.46666,24.148000000000003,125754834,362.22,2.74,143022531.45
2018-06-21,24.133339999999997,24.414260000000002,23.08466,23.167340000000003,119507170,347.5101,-4.06,144509100.4
2018-06-22,23.436,23.48334,22.133339999999997,22.242,153990893,333.63,-3.99,149076114.2
2018-06-25,22.008,22.56466,21.83334,22.20066,103969555,333.0099,-0.19,151368280.6
2018-06-26,22.403599999999997,22.90334,21.71994,22.8,111787300,342.0,2.7,152707665.8
2018-06-27,23.0,23.386000000000003,22.633339999999997,22.96666,125005915,344.4999,0.73,153340697.3
2018-06-28,23.244,23.80134,23.074,23.32866,125970069,349.9299,1.58,155199410.2
2018-06-29,23.55534,23.59066,22.82734,22.86334,97385936,342.9501,-1.99,156000417.7
2018-07-02,24.00466,24.31866,21.990000000000002,22.338,281396538,335.07,-2.3,166471887.25
2018-07-03,22.116660000000003,22.166,20.646,20.724,184239592,310.86,-7.23,171187499.3
2018-07-05,20.917340000000003,20.95934,19.748,20.61066,262145523,309.1599,-0.55,170219322.8
2018-07-06,20.33034,20.804660000000002,20.133339999999997,20.59334,132981774,308.9001,-0.08,166109458.7
2018-07-09,20.799339999999997,21.23466,20.53334,21.233999999999998,113951290,318.51,3.11,165653121.95
2018-07-10,21.63734,21.84514,21.279999999999998,21.498,142072464,322.47,1.24,162869143.1
2018-07-11,21.05334,21.46266,21.00466,21.264,73261137,318.96,-1.09,149771650.7
2018-07-12,21.428659999999997,21.548659999999998,20.85134,21.113999999999997,85817486,316.71,-0.71,146960172.3
2018-07-13,21.03866,21.30566,20.616660000000003,21.258,88136546,318.87,0.68,143131234.95
2018-07-16,20.78066,21.010659999999998,20.41666,20.67334,117279820,310.1001,-2.75,140859038.8
2018-07-17,20.587339999999998,21.64934,20.566660000000002,21.51266,104943475,322.6899,4.06,137051290.45
2018-07-18,21.66666,21.7,21.08334,21.59,84363161,323.85,0.36,131698023.9
2018-07-19,21.08866,21.56934,20.933999999999997,21.34866,88730171,320.2299,-1.12,129846790.75
2018-07-20,21.41534,21.549339999999997,20.78062,20.905340000000002,77498202,313.5801,-2.08,127746342.35
2018-07-23,20.12266,20.366660000000003,19.524,20.213340000000002,164894243,303.2001,-3.31,128291509.85
2018-07-24,20.294719999999998,20.51448,19.50302,19.82866,143861754,297.4299,-1.9,130286119.8
2018-07-25,19.78266,20.64134,19.633499999999998,20.582659999999997,106412695,308.7399,3.8,130017389.55
2018-07-26,20.323339999999998,20.713340000000002,20.242739999999998,20.44334,69457827,306.6501,-0.68,127239985.15
2018-07-27,20.48334,20.51288,19.68936,19.812,85549886,297.18,-3.09,125218976.0
2018-07-30,19.72666,19.740000000000002,19.07534,19.344659999999998,102211076,290.1699,-2.36,125460233.0
2018-07-31,19.48334,19.887999999999998,19.271340000000002,19.875999999999998,76153737,298.14,2.75,115198092.95
2018-08-01,19.866,20.2,19.53334,20.055999999999997,151941443,300.84,0.91,113583185.5
2018-08-02,21.896,23.332659999999997,21.544,23.302680000000002,348224400,349.5402,16.19,117887129.35
2018-08-03,23.18734,23.66666,22.83534,23.21134,204847341,348.1701,-0.39,121480407.7
2018-08-06,23.03066,23.66534,22.788,22.799339999999997,128464974,341.9901,-1.77,122206091.9
2018-08-07,22.92266,25.830659999999998,22.61,25.304660000000002,463136545,379.5699,10.99,138259295.95
2018-08-08,24.605999999999998,25.50934,24.474659999999997,24.68934,368567384,370.3401,-2.43,153024608.3
2018-08-09,24.37,24.46734,23.048659999999998,23.496660000000002,257757154,352.4499,-4.83,161621591.7
2018-08-10,23.6,24.0,23.066660000000002,23.69934,173280592,355.4901,0.86,165878794.0
2018-08-13,24.07534,24.21266,23.267999999999997,23.760659999999998,156958193,356.4099,0.26,167862712.65
2018-08-14,23.89666,23.94664,23.14,23.176,104796415,347.64,-2.46,167855359.65
2018-08-15,22.79374,22.966,22.14266,22.57934,136518864,338.6901,-2.57,170463144.8
2018-08-16,22.66066,22.81866,22.25466,22.36334,90960491,335.4501,-0.96,170574660.8
2018-08-17,21.566660000000002,21.78466,20.23534,20.366660000000003,284379122,305.4999,-8.93,180918706.8
2018-08-20,19.446939999999998,20.566660000000002,19.213340000000002,20.56266,261035089,308.4399,0.96,185725749.1
2018-08-21,20.70734,21.652659999999997,20.6,21.459999999999997,197583441,321.9,4.36,188411833.45
2018-08-22,21.39134,21.592,20.978,21.44266,89189321,321.6399,-0.08,187550664.75
2018-08-23,21.276,21.821340000000003,21.20666,21.34,77209287,320.1,-0.48,187938237.75
2018-08-24,21.38,21.59,21.29334,21.521340000000002,54038458,322.8201,0.85,186362666.35
2018-08-27,21.2,21.49566,20.587339999999998,21.28466,196189341,319.2699,-1.1,191061579.6
2018-08-28,21.227339999999998,21.258660000000003,20.746,20.79066,114736360,311.8599,-2.32,192990710.75
2018-08-29,20.68466,20.790000000000003,20.246,20.334,111710875,305.01,-2.2,190979182.35
2018-08-30,20.150660000000002,20.30666,19.848000000000003,20.209999999999997,108250585,303.15,-0.61,178980491.6
2018-08-31,20.133339999999997,20.35388,19.90666,20.11066,80626556,301.6599,-0.49,172769452.35
2018-09-04,19.796,19.87934,19.2,19.26334,125257029,288.9501,-4.21,172609055.1
2018-09-05,19.003339999999998,19.11866,18.478659999999998,18.716,115812310,280.74,-2.84,155242843.35
2018-09-06,18.986659999999997,19.41134,18.592,18.73,112211395,280.95,0.07,142425043.9
2018-09-07,17.34,17.89,16.81698,17.549339999999997,337378965,263.2401,-6.3,146406134.45
2018-09-10,18.21734,19.06866,18.066660000000002,19.03334,214252941,285.5001,8.46,148454751.9
2018-09-11,18.63134,18.8,18.236659999999997,18.62934,137549829,279.4401,-2.12,147484333.7
2018-09-12,18.76266,19.5,18.57642,19.36934,150231443,290.5401,3.97,149756085.1
2018-09-13,19.201340000000002,19.66666,19.012,19.297340000000002,95105036,289.4601,-0.37,147685393.7
2018-09-14,19.25066,19.8217,19.10134,19.68,101484176,295.2,1.98,148211577.95
2018-09-17,19.336000000000002,20.058,19.208660000000002,19.656,103313650,294.84,-0.12,139158304.35
2018-09-18,19.779339999999998,20.176,18.366660000000003,18.99734,248212789,284.9601,-3.35,138517189.35
2018-09-19,18.70066,20.0,18.7,19.93466,124423750,299.0199,4.93,134859204.8
2018-09-20,20.23734,20.39866,19.55534,19.88866,110241310,298.3299,-0.23,135911804.25
2018-09-21,19.84666,20.03866,19.691339999999997,19.94,75757167,299.1,0.26,135839198.25
2018-09-24,19.89866,20.199959999999997,19.572,19.978659999999998,72644412,299.6799,0.19,136769495.95
2018-09-25,20.0,20.30666,19.76666,20.066,67225932,300.99,0.44,130321325.5
2018-09-26,20.12734,20.926,20.07396,20.63866,117648235,309.5799,2.85,130466919.25
2018-09-27,20.86,20.99734,20.46066,20.50134,127636254,307.5201,-0.67,131263188.2
2018-09-28,18.01734,18.53334,17.37034,17.65134,504745298,264.7701,-13.9,151087923.85
2018-10-01,20.38466,20.76266,20.07,20.713340000000002,326663986,310.7001,17.35,163389795.35
2018-10-02,20.93,21.12266,19.94334,20.067999999999998,176152642,301.02,-3.12,165934576.0
2018-10-03,20.221999999999998,20.30666,19.438,19.65334,119924815,294.8001,-2.07,166140201.25
2018-10-04,19.59666,19.6,18.51134,18.78866,147213174,281.8299,-4.4,167890290.2
2018-10-05,18.31,18.32534,17.33334,17.463340000000002,269168043,261.9501,-7.05,164479744.1
2018-10-08,17.63466,17.85066,16.6,16.704,202089741,250.56,-4.35,163871584.1
2018-10-09,17.016659999999998,17.78466,16.88666,17.52,180908542,262.8,4.89,166039519.75
2018-10-10,17.640659999999997,17.70066,16.518,17.12534,192229192,256.8801,-2.25,168139407.2
2018-10-11,17.16866,17.48334,16.602,16.81534,122516065,252.2301,-1.81,169509958.65
2018-10-12,17.4,17.466,16.80066,17.252,108021055,258.78,2.6,169836802.6
2018-10-15,17.270660000000003,17.552,16.96912,17.305999999999997,92999471,259.59,0.31,169321093.65
2018-10-16,17.713340000000002,18.491660000000003,17.48266,18.43934,142895994,276.5901,6.55,164055253.9
2018-10-17,18.82666,18.84666,17.720219999999998,18.11866,129833124,271.7799,-1.74,164325722.6
2018-10-18,17.952659999999998,18.066660000000002,17.53334,17.594,81317756,263.91,-2.9,162879544.9
2018-10-19,17.826,17.977339999999998,16.9,17.33334,140633229,260.0001,-1.48,166123348.0
2018-10-22,17.378659999999996,17.45734,16.83934,17.39666,84003896,260.9499,0.37,166691322.2
2018-10-23,17.59134,19.862000000000002,17.47334,19.60934,285416267,294.1401,12.72,177600838.95
2018-10-24,20.07,20.296,19.048659999999998,19.23334,300873887,288.5001,-1.92,186762121.55
2018-10-25,21.148000000000003,21.4,20.06734,20.99066,312610801,314.8599,9.14,196010848.9
2018-10-26,20.55,22.659999999999997,20.44334,22.06,411382782,330.9,5.09,191342723.1
2018-10-29,22.498,23.144000000000002,21.76666,22.323339999999998,217290455,334.8501,1.19,185874046.55
2018-10-30,21.89266,22.52666,21.483999999999998,21.99334,136900554,329.9001,-1.48,183911442.15
2018-10-31,22.16934,22.8,21.94,22.488,114365215,337.32,2.25,183633462.15
2018-11-01,22.55066,23.18934,22.315,22.951999999999998,120001975,344.28,2.06,182272902.2
2018-11-02,22.916,23.279999999999998,22.727339999999998,23.094,117119575,346.41,0.62,174670478.8
2018-11-05,22.7,22.93034,22.00934,22.759999999999998,117465715,341.4,-1.45,170439277.5
2018-11-06,22.604660000000003,23.253339999999998,22.406,22.73734,101443331,341.0601,-0.1,166466016.95
2018-11-07,22.88934,23.412,22.72,23.21066,110617825,348.1599,2.08,162385448.6
2018-11-08,23.23334,23.83836,23.229339999999997,23.42666,106360105,351.3999,0.93,161577650.6
2018-11-09,23.26666,23.6,23.01534,23.367340000000002,76482687,350.5101,-0.25,160000732.2
2018-11-12,23.224659999999997,23.31866,22.02266,22.08534,104122840,331.2801,-5.49,160556900.65
2018-11-13,22.21066,22.98,22.14666,22.582,81728951,338.73,2.25,157498548.5
2018-11-14,22.84666,23.140659999999997,22.47666,22.933339999999998,75604302,344.0001,1.56,154787107.4
2018-11-15,22.822,23.23866,22.60266,23.229339999999997,69385767,348.4401,1.29,154190507.95
2018-11-16,23.01266,23.713340000000002,23.008,23.62066,108092860,354.3099,1.68,152563489.5
2018-11-19,23.755999999999997,24.45,23.52534,23.56466,145633059,353.4699,-0.24,155644947.65
2018-11-20,22.78334,23.32,22.236659999999997,23.166,120070630,347.49,-1.69,147377665.8
2018-11-21,23.46666,23.540000000000003,22.493299999999998,22.546,70302117,338.19,-2.68,135849077.3
2018-11-23,22.289679999999997,22.5,21.703339999999997,21.721999999999998,63039627,325.83,-3.65,123370518.6
2018-11-26,21.66666,23.08134,21.66666,23.066660000000002,119882110,345.9999,6.19,108795485.0
2018-11-27,22.67,23.13066,22.366660000000003,22.928,95374496,343.92,-0.6,102699687.05
2018-11-28,23.066,23.21866,22.814,23.191339999999997,61913667,347.8701,1.15,98950342.7
2018-11-29,23.133339999999997,23.16666,22.63666,22.74466,46210858,341.1699,-1.93,95542624.85
2018-11-30,22.78866,23.44,22.55098,23.36534,84433421,350.4801,2.73,93764197.15
2018-12-03,24.0,24.4,23.46666,23.89934,124597675,358.4901,2.29,94138102.15
2018-12-04,23.736659999999997,24.57866,23.46666,23.98,126929169,359.7,0.34,94611274.85
2018-12-06,23.733999999999998,24.492,23.384,24.204,117637615,363.06,0.93,95420989.05
2018-12-07,24.6,25.299339999999997,23.84334,23.86434,172667692,357.9651,-1.4,98523482.4
2018-12-10,24.0,24.39866,23.541339999999998,24.34334,99201821,365.1501,2.01,98165568.2
2018-12-11,24.66066,24.81126,24.01534,24.45066,94631531,366.7599,0.44,99073010.4
2018-12-12,24.628,24.794,24.344,24.44,75405717,366.6,-0.04,97637154.25
2018-12-13,24.67666,25.162660000000002,24.45,25.11934,110487805,376.7901,2.78,99075096.95
2018-12-14,25.0,25.191339999999997,24.28866,24.38066,95063321,365.7099,-2.94,100048047.9
2018-12-17,24.133339999999997,24.38,22.925340000000002,23.228,115110115,348.42,-4.73,102334265.3
2018-12-18,23.36934,23.43666,22.246,22.46866,106499995,337.0299,-3.27,102254622.05
2018-12-19,22.50668,23.134,21.98266,22.198,124112710,332.97,-1.2,101178604.6
2018-12-20,21.8036,22.01934,20.79126,21.02534,136077864,315.3801,-5.28,101978966.3
2018-12-21,21.159999999999997,21.56466,20.82934,21.317999999999998,120252010,319.77,1.39,104476460.95
2018-12-24,20.9,20.96666,19.679660000000002,19.69266,83398691,295.3899,-7.62,105494414.15
2018-12-26,20.0,21.798000000000002,19.605999999999998,21.73934,122447065,326.0901,10.39,105622661.9
2018-12-27,21.32266,21.47812,20.1,21.07534,128626989,316.1301,-3.05,107285286.55
2018-12-28,21.540000000000003,22.416,21.227339999999998,22.258,149084873,333.87,5.61,111643846.85
2018-12-31,22.51934,22.613999999999997,21.683999999999997,22.18666,94535066,332.7999,-0.32,114060057.25
2019-01-02,20.40666,21.008660000000003,19.92,20.67466,174879742,310.1199,-6.81,118582373.3
2019-01-03,20.46666,20.62666,19.82534,20.024,104477755,300.36,-3.15,117576377.3
2019-01-04,20.4,21.2,20.182000000000002,21.179339999999996,110911735,317.6901,5.77,116775505.6
2019-01-07,21.448,22.44934,21.18338,22.33066,113268370,334.9599,5.44,116557043.35
2019-01-08,22.797340000000002,22.933999999999997,21.80134,22.356659999999998,105127735,335.3499,0.12,113180045.5
2019-01-09,22.366660000000003,22.90016,22.098000000000003,22.56866,81494171,338.5299,0.95,112294663.0
2019-01-10,22.29334,23.026,22.11934,22.998,90845306,344.97,1.9,112105351.75
2019-01-11,22.805999999999997,23.227339999999998,22.58466,23.150660000000002,75585777,347.2599,0.66,112114354.75
2019-01-14,22.82534,22.83334,22.26666,22.29334,78709257,334.4001,-3.7,110525427.35
2019-01-15,22.33334,23.253339999999998,22.3,22.962,90848846,344.43,3.0,110314703.6
2019-01-16,22.98534,23.46666,22.9,23.07,70376082,346.05,0.47,108078001.95
2019-01-17,23.08066,23.433339999999998,22.94334,23.154,55150993,347.31,0.36,105510551.85
2019-01-18,21.53334,21.808639999999997,19.982,20.150660000000002,362261384,302.2599,-12.97,117417985.55
2019-01-22,20.321340000000003,20.53334,19.7,19.928,181001092,298.92,-1.11,119664146.95
2019-01-23,19.5,19.633339999999997,18.779339999999998,19.17266,187949842,287.5899,-3.79,123049038.55
2019-01-24,18.86866,19.57866,18.61888,19.433999999999997,120182320,291.51,1.36,124888220.0
2019-01-25,19.625999999999998,19.9013,19.30334,19.80266,108871165,297.0399,1.9,124209425.0
2019-01-28,19.52734,19.83066,19.183339999999998,19.758660000000003,96349181,296.3799,-0.22,122595534.6
2019-01-29,19.68466,19.903779999999998,19.453339999999997,19.83066,69325377,297.4599,0.36,118607559.8
2019-01-30,20.029999999999998,20.6,19.89934,20.58466,168754793,308.7699,3.8,122318546.15
2019-01-31,20.066660000000002,20.770899999999997,19.6,20.468,188538742,307.02,-0.57,123001496.15
2019-02-01,20.36134,21.073339999999998,20.23334,20.814,109251610,312.21,1.69,123240188.9
2019-02-04,20.86534,21.02,20.12534,20.85934,110281225,312.8901,0.22,123208663.4
2019-02-05,20.832659999999997,21.496,20.81662,21.42334,101141471,321.3501,2.7,122602318.45
2019-02-06,21.305999999999997,21.616,21.041600000000003,21.148000000000003,75578187,317.22,-1.29,121124841.05
2019-02-07,20.88666,20.98,20.2,20.50066,97809161,307.5099,-3.06,121940590.55
2019-02-08,20.45534,20.49634,19.9,20.38666,87663176,305.7999,-0.56,121781484.05
2019-02-11,20.77334,21.240000000000002,20.7,20.855999999999998,106945690,312.84,2.3,123349479.7
2019-02-12,21.08,21.21266,20.64134,20.787339999999997,82763546,311.8101,-0.33,123552194.15
2019-02-13,20.823339999999998,20.85,20.37134,20.54466,77124252,308.1699,-1.17,122865964.45
2019-02-14,20.225340000000003,20.451340000000002,20.066660000000002,20.25134,78012477,303.7701,-1.43,123247784.2
2019-02-15,20.3,20.53334,20.259999999999998,20.52534,58574202,307.8801,1.35,123418944.65
2019-02-19,20.43734,20.76962,20.36466,20.375999999999998,62526642,305.64,-0.73,108432207.55
2019-02-20,20.294,20.42,19.933339999999998,20.17066,107131750,302.5599,-1.01,104738740.45
2019-02-21,20.12066,20.216,19.366660000000003,19.41534,133637724,291.2301,-3.75,102023134.55
2019-02-22,19.632659999999998,19.76666,19.47334,19.64734,86108366,294.7101,1.19,100319436.85
2019-02-25,19.86066,20.19362,19.800040000000003,19.918,99397826,298.77,1.38,99845769.9
2019-02-26,19.48134,20.134,19.25134,19.85734,128738034,297.8601,-0.3,101465212.55
2019-02-27,20.11866,21.08634,20.036659999999998,20.98266,167758643,314.7399,5.67,106386875.85
2019-02-28,21.26134,21.33334,20.720660000000002,21.32534,157809743,319.8801,1.63,105839623.35
2019-03-01,20.46266,20.475340000000003,19.459999999999997,19.652659999999997,343670700,294.7899,-7.84,113596221.25
2019-03-04,19.87466,19.933339999999998,18.851999999999997,19.024,256452289,285.36,-3.2,120956255.2
2019-03-05,18.8,18.933339999999998,18.00666,18.436,281471088,276.54,-3.09,129515748.35
2019-03-06,18.432000000000002,18.76706,18.29266,18.416,155032343,276.24,-0.11,132210291.95
2019-03-07,18.58934,18.98,18.28334,18.43934,141637254,276.5901,0.13,135513245.3
2019-03-08,18.46066,19.03934,18.39266,18.94266,132294369,284.1399,2.73,137237505.7
2019-03-11,18.90134,19.41866,18.7,19.39466,110884150,290.9199,2.39,138398554.4
2019-03-12,19.099339999999998,19.20466,18.73734,18.890659999999997,112562050,283.3599,-2.6,138679372.4
2019-03-13,18.92666,19.466,18.84666,19.264,102670795,288.96,1.98,139674734.85
2019-03-14,19.496660000000002,19.69266,19.21934,19.33066,106551700,289.9599,0.35,141146107.25
2019-03-15,18.900660000000002,18.91496,18.29334,18.362000000000002,221782940,275.43,-5.01,148334630.4
2019-03-18,18.4,18.536659999999998,17.82,17.966,154214693,269.49,-2.16,153116654.95
2019-03-19,17.83334,18.22,17.564,17.83134,177009442,267.4701,-0.75,158840794.95
2019-03-20,17.979339999999997,18.33134,17.753339999999998,18.240000000000002,103623355,273.6,2.29,158665375.2
2019-03-21,18.17334,18.43,17.89666,18.267999999999997,89206466,274.02,0.15,156443812.3
2019-03-22,18.171999999999997,18.18666,17.6,17.63534,131184129,264.5301,-3.46,158697600.45
2019-03-25,17.314,17.54534,16.964,17.36134,153225443,260.4201,-1.55,161388981.3
2019-03-26,17.62934,18.01734,17.628659999999996,17.85134,110264215,267.7701,2.82,160465290.35
2019-03-27,17.91666,18.358,17.87892,18.322,131687484,274.83,2.64,158661732.4
2019-03-28,18.477339999999998,18.68866,18.34,18.574659999999998,101611391,278.6199,1.38,155851814.8
2019-03-29,18.58,18.67734,18.3,18.657339999999998,89870066,279.8601,0.44,143161783.1
2019-04-01,18.84134,19.279999999999998,18.752059999999997,19.27866,121656580,289.1799,3.33,136421997.65
2019-04-02,19.22,19.296,18.925340000000002,19.05866,82184096,285.8799,-1.14,126457648.05
2019-04-03,19.15466,19.74466,19.14466,19.454,118947955,291.81,2.07,124653428.65
2019-04-04,17.45934,18.08,17.37266,17.851999999999997,355810964,267.78,-8.23,135362114.15
2019-04-05,17.99066,18.40666,17.74066,18.33066,195573891,274.9599,2.68,138526090.25
2019-04-08,18.51266,18.744,18.029339999999998,18.213340000000002,156156593,273.2001,-0.64,140789712.4
2019-04-09,18.11,18.33334,17.974,18.154,88560461,272.31,-0.33,139589632.95
2019-04-10,18.44934,18.55866,18.19284,18.404,105919705,276.06,1.38,139752078.45
2019-04-11,17.88666,18.03334,17.70666,17.89466,147538899,268.4199,-2.77,141801438.4
2019-04-12,18.01466,18.13,17.78866,17.84666,101189606,267.6999,-0.27,135771771.7
2019-04-15,17.90866,17.925340000000002,17.242,17.758660000000003,150578693,266.3799,-0.49,135589971.7
2019-04-16,17.71666,18.33334,17.648000000000003,18.224,109093945,273.36,2.62,132194196.85
2019-04-17,18.316660000000002,18.31934,17.90234,18.082,76897017,271.23,-0.78,130857879.95
2019-04-18,18.082,18.32266,17.98334,18.21734,88144871,273.2601,0.75,130804800.2
2019-04-22,17.933339999999998,17.978659999999998,17.498659999999997,17.51666,182207092,262.7499,-3.85,133355948.35
2019-04-23,17.34334,17.70666,17.05,17.59334,164157893,263.9001,0.44,133902570.85
2019-04-24,17.59,17.688,17.2,17.244,160911743,258.66,-1.99,136434947.25
2019-04-25,17.0,17.26666,16.40466,16.50866,327740851,247.6299,-4.26,146237615.6
2019-04-26,16.43334,16.44534,15.40866,15.675999999999998,335410680,235.14,-5.04,157927580.05
2019-04-29,15.724,16.26534,15.478,16.098,250717189,241.47,2.69,165969936.2
2019-04-30,16.137340000000002,16.28068,15.799999999999999,15.912659999999999,141969414,238.6899,-1.15,166985577.9
2019-05-01,15.92334,16.0,15.43334,15.60066,160565228,234.0099,-1.96,170904634.5
2019-05-02,16.368000000000002,16.47534,15.847999999999999,16.27334,272390088,244.1001,4.31,178576741.15
2019-05-03,16.25734,17.10734,16.23266,17.002,355601549,255.03,4.48,178566270.4
2019-05-06,16.668,17.22332,16.56666,17.02266,162509093,255.3399,0.12,176913030.5
2019-05-07,17.12,17.14734,16.34,16.47066,151971143,247.0599,-3.24,176703758.0
2019-05-08,16.46266,16.706599999999998,16.279999999999998,16.32266,92646596,244.8399,-0.9,176908064.75
2019-05-09,16.13334,16.24534,15.79622,16.131999999999998,100670711,241.98,-1.17,176645615.05
2019-05-10,15.98334,16.13266,15.73466,15.968,105125035,239.52,-1.02,174524921.85
2019-05-13,15.46734,15.498,14.96666,15.133999999999999,162521993,227.01,-5.22,177591541.2
2019-05-14,15.28666,15.63334,15.2,15.48734,108786175,232.3101,2.33,175501915.3
2019-05-15,15.287999999999998,15.496,15.01666,15.463339999999999,109439635,231.9501,-0.15,175519199.8
2019-05-16,15.29934,15.4,15.1,15.222000000000001,112249090,228.33,-1.56,177286803.45
2019-05-17,14.79734,14.816,13.927999999999999,14.06866,266800068,211.0299,-7.58,186219563.3
2019-05-20,13.520000000000001,13.73334,13.01666,13.690660000000001,307892971,205.3599,-2.69,192503857.25
2019-05-21,13.184,13.82666,13.069339999999999,13.672,270058458,205.08,-0.14,197798885.5
